"Subject"	"Activity"	"variable"	"value"
11	"LAYING"	"timeBodyAccJerkstdX"	-0.985259108596491
14	"LAYING"	"timeBodyAccJerkstdX"	-0.971473557058824
15	"LAYING"	"timeBodyAccJerkstdX"	-0.981739386805556
16	"LAYING"	"timeBodyAccJerkstdX"	-0.988416723857143
17	"LAYING"	"timeBodyAccJerkstdX"	-0.981489017183098
19	"LAYING"	"timeBodyAccJerkstdX"	-0.983605223493976
21	"LAYING"	"timeBodyAccJerkstdX"	-0.984826520888889
22	"LAYING"	"timeBodyAccJerkstdX"	-0.970355191527778
23	"LAYING"	"timeBodyAccJerkstdX"	-0.986360446805556
25	"LAYING"	"timeBodyAccJerkstdX"	-0.973323412328767
26	"LAYING"	"timeBodyAccJerkstdX"	-0.989315824868421
27	"LAYING"	"timeBodyAccJerkstdX"	-0.986471899324324
28	"LAYING"	"timeBodyAccJerkstdX"	-0.9801647165
29	"LAYING"	"timeBodyAccJerkstdX"	-0.99200598942029
30	"LAYING"	"timeBodyAccJerkstdX"	-0.977463775571428
2	"LAYING"	"timeBodyAccJerkstdX"	-0.98587216875
4	"LAYING"	"timeBodyAccJerkstdX"	-0.978302781111111
9	"LAYING"	"timeBodyAccJerkstdX"	-0.9647404702
10	"LAYING"	"timeBodyAccJerkstdX"	-0.978007466724138
12	"LAYING"	"timeBodyAccJerkstdX"	-0.969276283333333
13	"LAYING"	"timeBodyAccJerkstdX"	-0.98541995
18	"LAYING"	"timeBodyAccJerkstdX"	-0.985921071076923
20	"LAYING"	"timeBodyAccJerkstdX"	-0.984270728235294
24	"LAYING"	"timeBodyAccJerkstdX"	-0.98636543375
1	"WALKING"	"timeBodyAccJerkstdY"	0.0670025007684211
3	"WALKING"	"timeBodyAccJerkstdY"	-0.0449619594258621
5	"WALKING"	"timeBodyAccJerkstdY"	-0.0910397428607143
6	"WALKING"	"timeBodyAccJerkstdY"	0.00808897373684211
7	"WALKING"	"timeBodyAccJerkstdY"	-0.0547448948245614
8	"WALKING"	"timeBodyAccJerkstdY"	0.233987544458333
11	"WALKING"	"timeBodyAccJerkstdY"	-0.181419230254237
14	"WALKING"	"timeBodyAccJerkstdY"	-0.344339569152542
15	"WALKING"	"timeBodyAccJerkstdY"	-0.0319265467387037
16	"WALKING"	"timeBodyAccJerkstdY"	-0.425563858627451
17	"WALKING"	"timeBodyAccJerkstdY"	-0.0935385034
19	"WALKING"	"timeBodyAccJerkstdY"	0.0809271194038461
21	"WALKING"	"timeBodyAccJerkstdY"	-0.0347143855729423
22	"WALKING"	"timeBodyAccJerkstdY"	0.225542290191304
23	"WALKING"	"timeBodyAccJerkstdY"	-0.0805017337711864
25	"WALKING"	"timeBodyAccJerkstdY"	-0.382619718513514
26	"WALKING"	"timeBodyAccJerkstdY"	-0.261863589338983
27	"WALKING"	"timeBodyAccJerkstdY"	-0.104090459225439
28	"WALKING"	"timeBodyAccJerkstdY"	-0.220123120851852
29	"WALKING"	"timeBodyAccJerkstdY"	-0.087174644469434
30	"WALKING"	"timeBodyAccJerkstdY"	-0.270709274446154
2	"WALKING"	"timeBodyAccJerkstdY"	-0.0166022362847458
4	"WALKING"	"timeBodyAccJerkstdY"	-0.221165131581667
9	"WALKING"	"timeBodyAccJerkstdY"	-0.276929933846154
10	"WALKING"	"timeBodyAccJerkstdY"	0.0750804952113207
12	"WALKING"	"timeBodyAccJerkstdY"	-0.089404968585
13	"WALKING"	"timeBodyAccJerkstdY"	0.0565488771722807
18	"WALKING"	"timeBodyAccJerkstdY"	-0.320158763392857
20	"WALKING"	"timeBodyAccJerkstdY"	0.244310894098039
24	"WALKING"	"timeBodyAccJerkstdY"	-0.302220161206897
1	"WALKING_UPSTAIRS"	"timeBodyAccJerkstdY"	-0.378274426037736
3	"WALKING_UPSTAIRS"	"timeBodyAccJerkstdY"	-0.251680364540678
5	"WALKING_UPSTAIRS"	"timeBodyAccJerkstdY"	-0.125026612744681
6	"WALKING_UPSTAIRS"	"timeBodyAccJerkstdY"	-0.0413994646723529
7	"WALKING_UPSTAIRS"	"timeBodyAccJerkstdY"	-0.519897595686275
8	"WALKING_UPSTAIRS"	"timeBodyAccJerkstdY"	-0.0123501104926829
11	"WALKING_UPSTAIRS"	"timeBodyAccJerkstdY"	-0.428119229814815
14	"WALKING_UPSTAIRS"	"timeBodyAccJerkstdY"	-0.336427181240741
15	"WALKING_UPSTAIRS"	"timeBodyAccJerkstdY"	-0.311861356875
16	"WALKING_UPSTAIRS"	"timeBodyAccJerkstdY"	-0.425625937254902
17	"WALKING_UPSTAIRS"	"timeBodyAccJerkstdY"	-0.349791873229167
19	"WALKING_UPSTAIRS"	"timeBodyAccJerkstdY"	-0.0128865483575
21	"WALKING_UPSTAIRS"	"timeBodyAccJerkstdY"	-0.203209665702128
22	"WALKING_UPSTAIRS"	"timeBodyAccJerkstdY"	-0.0575784544857143
23	"WALKING_UPSTAIRS"	"timeBodyAccJerkstdY"	-0.328225031
25	"WALKING_UPSTAIRS"	"timeBodyAccJerkstdY"	-0.627131235692308
26	"WALKING_UPSTAIRS"	"timeBodyAccJerkstdY"	-0.399771473818182
27	"WALKING_UPSTAIRS"	"timeBodyAccJerkstdY"	-0.426833499411765
28	"WALKING_UPSTAIRS"	"timeBodyAccJerkstdY"	-0.331602407372549
29	"WALKING_UPSTAIRS"	"timeBodyAccJerkstdY"	-0.388624195510204
30	"WALKING_UPSTAIRS"	"timeBodyAccJerkstdY"	-0.587214542923077
2	"WALKING_UPSTAIRS"	"timeBodyAccJerkstdY"	-0.185648954220833
4	"WALKING_UPSTAIRS"	"timeBodyAccJerkstdY"	-0.281543175326923
9	"WALKING_UPSTAIRS"	"timeBodyAccJerkstdY"	-0.586147012244898
10	"WALKING_UPSTAIRS"	"timeBodyAccJerkstdY"	-0.177803083425532
12	"WALKING_UPSTAIRS"	"timeBodyAccJerkstdY"	-0.311328991057692
13	"WALKING_UPSTAIRS"	"timeBodyAccJerkstdY"	-0.323333932218182
18	"WALKING_UPSTAIRS"	"timeBodyAccJerkstdY"	-0.56794063862069
20	"WALKING_UPSTAIRS"	"timeBodyAccJerkstdY"	-0.260789711588235
24	"WALKING_UPSTAIRS"	"timeBodyAccJerkstdY"	-0.51522075220339
1	"WALKING_DOWNSTAIRS"	"timeBodyAccJerkstdY"	-0.101601390640816
3	"WALKING_DOWNSTAIRS"	"timeBodyAccJerkstdY"	-0.111439194979592
5	"WALKING_DOWNSTAIRS"	"timeBodyAccJerkstdY"	0.0473612314702128
6	"WALKING_DOWNSTAIRS"	"timeBodyAccJerkstdY"	0.276544029529167
7	"WALKING_DOWNSTAIRS"	"timeBodyAccJerkstdY"	-0.296279674759574
8	"WALKING_DOWNSTAIRS"	"timeBodyAccJerkstdY"	0.288140718789474
11	"WALKING_DOWNSTAIRS"	"timeBodyAccJerkstdY"	-0.126816662141304
14	"WALKING_DOWNSTAIRS"	"timeBodyAccJerkstdY"	0.192791766468889
15	"WALKING_DOWNSTAIRS"	"timeBodyAccJerkstdY"	0.0158059210738095
16	"WALKING_DOWNSTAIRS"	"timeBodyAccJerkstdY"	-0.261684752425532
17	"WALKING_DOWNSTAIRS"	"timeBodyAccJerkstdY"	-0.304063534173913
19	"WALKING_DOWNSTAIRS"	"timeBodyAccJerkstdY"	0.355306716915385
21	"WALKING_DOWNSTAIRS"	"timeBodyAccJerkstdY"	-0.0796009757622222
22	"WALKING_DOWNSTAIRS"	"timeBodyAccJerkstdY"	0.0198613278611111
23	"WALKING_DOWNSTAIRS"	"timeBodyAccJerkstdY"	-0.0883301225796296
25	"WALKING_DOWNSTAIRS"	"timeBodyAccJerkstdY"	-0.371661522413793
26	"WALKING_DOWNSTAIRS"	"timeBodyAccJerkstdY"	-0.08640490273602
27	"WALKING_DOWNSTAIRS"	"timeBodyAccJerkstdY"	-0.138528104113636
28	"WALKING_DOWNSTAIRS"	"timeBodyAccJerkstdY"	0.0265530133695652
29	"WALKING_DOWNSTAIRS"	"timeBodyAccJerkstdY"	-0.07734083835625
30	"WALKING_DOWNSTAIRS"	"timeBodyAccJerkstdY"	-0.194656096556452
2	"WALKING_DOWNSTAIRS"	"timeBodyAccJerkstdY"	0.126828014557447
4	"WALKING_DOWNSTAIRS"	"timeBodyAccJerkstdY"	-0.146242294857778
9	"WALKING_DOWNSTAIRS"	"timeBodyAccJerkstdY"	-0.3094424725
10	"WALKING_DOWNSTAIRS"	"timeBodyAccJerkstdY"	-0.105020355562895
12	"WALKING_DOWNSTAIRS"	"timeBodyAccJerkstdY"	0.0629216671304348
13	"WALKING_DOWNSTAIRS"	"timeBodyAccJerkstdY"	-0.149027773519149
18	"WALKING_DOWNSTAIRS"	"timeBodyAccJerkstdY"	-0.447033872545455
20	"WALKING_DOWNSTAIRS"	"timeBodyAccJerkstdY"	0.289670966711111
24	"WALKING_DOWNSTAIRS"	"timeBodyAccJerkstdY"	-0.169291887741818
1	"SITTING"	"timeBodyAccJerkstdY"	-0.981371965319149
3	"SITTING"	"timeBodyAccJerkstdY"	-0.953631390961538
5	"SITTING"	"timeBodyAccJerkstdY"	-0.952786261136364
6	"SITTING"	"timeBodyAccJerkstdY"	-0.945143686181818
7	"SITTING"	"timeBodyAccJerkstdY"	-0.969458676458333
8	"SITTING"	"timeBodyAccJerkstdY"	-0.980784606086957
11	"SITTING"	"timeBodyAccJerkstdY"	-0.966766643396226
14	"SITTING"	"timeBodyAccJerkstdY"	-0.967828356296296
15	"SITTING"	"timeBodyAccJerkstdY"	-0.978126998813559
16	"SITTING"	"timeBodyAccJerkstdY"	-0.981800970724638
17	"SITTING"	"timeBodyAccJerkstdY"	-0.98863700234375
19	"SITTING"	"timeBodyAccJerkstdY"	-0.979267729041096
21	"SITTING"	"timeBodyAccJerkstdY"	-0.979002804823529
22	"SITTING"	"timeBodyAccJerkstdY"	-0.964782832419355
23	"SITTING"	"timeBodyAccJerkstdY"	-0.978045837794118
25	"SITTING"	"timeBodyAccJerkstdY"	-0.982870991692308
26	"SITTING"	"timeBodyAccJerkstdY"	-0.986215215641026
27	"SITTING"	"timeBodyAccJerkstdY"	-0.985097470714286
28	"SITTING"	"timeBodyAccJerkstdY"	-0.962219452777778
29	"SITTING"	"timeBodyAccJerkstdY"	-0.9840551
30	"SITTING"	"timeBodyAccJerkstdY"	-0.980420928387097
2	"SITTING"	"timeBodyAccJerkstdY"	-0.977983955434783
4	"SITTING"	"timeBodyAccJerkstdY"	-0.9445961056
9	"SITTING"	"timeBodyAccJerkstdY"	-0.9567775448
10	"SITTING"	"timeBodyAccJerkstdY"	-0.980756789814815
12	"SITTING"	"timeBodyAccJerkstdY"	-0.964047461568627
13	"SITTING"	"timeBodyAccJerkstdY"	-0.984267557755102
18	"SITTING"	"timeBodyAccJerkstdY"	-0.984002717017544
20	"SITTING"	"timeBodyAccJerkstdY"	-0.970896863484848
24	"SITTING"	"timeBodyAccJerkstdY"	-0.979573678088235
1	"STANDING"	"timeBodyAccJerkstdY"	-0.98564873245283
3	"STANDING"	"timeBodyAccJerkstdY"	-0.941686785737705
5	"STANDING"	"timeBodyAccJerkstdY"	-0.931217140714286
6	"STANDING"	"timeBodyAccJerkstdY"	-0.949362277017544
7	"STANDING"	"timeBodyAccJerkstdY"	-0.965810609622642
8	"STANDING"	"timeBodyAccJerkstdY"	-0.976442140740741
11	"STANDING"	"timeBodyAccJerkstdY"	-0.979428279574468
14	"STANDING"	"timeBodyAccJerkstdY"	-0.966362425833333
15	"STANDING"	"timeBodyAccJerkstdY"	-0.967720399622642
16	"STANDING"	"timeBodyAccJerkstdY"	-0.98262195474359
17	"STANDING"	"timeBodyAccJerkstdY"	-0.98666125974359
19	"STANDING"	"timeBodyAccJerkstdY"	-0.970543276575342
21	"STANDING"	"timeBodyAccJerkstdY"	-0.963921458202247
22	"STANDING"	"timeBodyAccJerkstdY"	-0.952303493968254
23	"STANDING"	"timeBodyAccJerkstdY"	-0.975219983676471
25	"STANDING"	"timeBodyAccJerkstdY"	-0.97227241054054
26	"STANDING"	"timeBodyAccJerkstdY"	-0.975935485405405
27	"STANDING"	"timeBodyAccJerkstdY"	-0.975829725
28	"STANDING"	"timeBodyAccJerkstdY"	-0.933768175063291
29	"STANDING"	"timeBodyAccJerkstdY"	-0.983338157846154
30	"STANDING"	"timeBodyAccJerkstdY"	-0.957318881355932
2	"STANDING"	"timeBodyAccJerkstdY"	-0.97105943962963
4	"STANDING"	"timeBodyAccJerkstdY"	-0.938354677857143
9	"STANDING"	"timeBodyAccJerkstdY"	-0.963849332888889
10	"STANDING"	"timeBodyAccJerkstdY"	-0.941328663409091
12	"STANDING"	"timeBodyAccJerkstdY"	-0.953203115409836
13	"STANDING"	"timeBodyAccJerkstdY"	-0.977704172105263
18	"STANDING"	"timeBodyAccJerkstdY"	-0.975277836849315
20	"STANDING"	"timeBodyAccJerkstdY"	-0.935605650958904
24	"STANDING"	"timeBodyAccJerkstdY"	-0.967745638695652
1	"LAYING"	"timeBodyAccJerkstdY"	-0.9241492736
3	"LAYING"	"timeBodyAccJerkstdY"	-0.968710724677419
5	"LAYING"	"timeBodyAccJerkstdY"	-0.964560430961538
6	"LAYING"	"timeBodyAccJerkstdY"	-0.933674494385965
7	"LAYING"	"timeBodyAccJerkstdY"	-0.973093160192308
8	"LAYING"	"timeBodyAccJerkstdY"	-0.976520952037037
11	"LAYING"	"timeBodyAccJerkstdY"	-0.972777455263158
14	"LAYING"	"timeBodyAccJerkstdY"	-0.96812761745098
15	"LAYING"	"timeBodyAccJerkstdY"	-0.970921587777778
16	"LAYING"	"timeBodyAccJerkstdY"	-0.984867286857143
17	"LAYING"	"timeBodyAccJerkstdY"	-0.976960542816901
19	"LAYING"	"timeBodyAccJerkstdY"	-0.974524522650603
21	"LAYING"	"timeBodyAccJerkstdY"	-0.971584753222222
22	"LAYING"	"timeBodyAccJerkstdY"	-0.955151526805556
23	"LAYING"	"timeBodyAccJerkstdY"	-0.988611616666667
25	"LAYING"	"timeBodyAccJerkstdY"	-0.945687169726027
26	"LAYING"	"timeBodyAccJerkstdY"	-0.987182887763158
27	"LAYING"	"timeBodyAccJerkstdY"	-0.985159461756757
28	"LAYING"	"timeBodyAccJerkstdY"	-0.97867953975
29	"LAYING"	"timeBodyAccJerkstdY"	-0.989513565652174
30	"LAYING"	"timeBodyAccJerkstdY"	-0.971049778142857
2	"LAYING"	"timeBodyAccJerkstdY"	-0.98317254125
4	"LAYING"	"timeBodyAccJerkstdY"	-0.942209488333333
9	"LAYING"	"timeBodyAccJerkstdY"	-0.9639966798
10	"LAYING"	"timeBodyAccJerkstdY"	-0.966930793448276
12	"LAYING"	"timeBodyAccJerkstdY"	-0.962639526833333
13	"LAYING"	"timeBodyAccJerkstdY"	-0.980152342903226
18	"LAYING"	"timeBodyAccJerkstdY"	-0.985554339384615
20	"LAYING"	"timeBodyAccJerkstdY"	-0.977002606764706
24	"LAYING"	"timeBodyAccJerkstdY"	-0.982430495
1	"WALKING"	"timeBodyAccJerkstdZ"	-0.502699788526316
3	"WALKING"	"timeBodyAccJerkstdZ"	-0.52948611637931
5	"WALKING"	"timeBodyAccJerkstdZ"	-0.612895318571429
6	"WALKING"	"timeBodyAccJerkstdZ"	-0.575777466491228
7	"WALKING"	"timeBodyAccJerkstdZ"	-0.149488514397895
8	"WALKING"	"timeBodyAccJerkstdZ"	-0.383200596479167
11	"WALKING"	"timeBodyAccJerkstdZ"	-0.720654731186441
14	"WALKING"	"timeBodyAccJerkstdZ"	-0.472791088644068
15	"WALKING"	"timeBodyAccJerkstdZ"	-0.686268420555555
16	"WALKING"	"timeBodyAccJerkstdZ"	-0.44025821745098
17	"WALKING"	"timeBodyAccJerkstdZ"	-0.534303311639344
19	"WALKING"	"timeBodyAccJerkstdZ"	-0.179390497475
21	"WALKING"	"timeBodyAccJerkstdZ"	-0.425142604807692
22	"WALKING"	"timeBodyAccJerkstdZ"	-0.313155902608696
23	"WALKING"	"timeBodyAccJerkstdZ"	-0.0293115056033898
25	"WALKING"	"timeBodyAccJerkstdZ"	-0.675601403648649
26	"WALKING"	"timeBodyAccJerkstdZ"	-0.397483516101695
27	"WALKING"	"timeBodyAccJerkstdZ"	-0.401188539824561
28	"WALKING"	"timeBodyAccJerkstdZ"	-0.537470471666667
29	"WALKING"	"timeBodyAccJerkstdZ"	-0.461758009811321
30	"WALKING"	"timeBodyAccJerkstdZ"	-0.521351855076923
2	"WALKING"	"timeBodyAccJerkstdZ"	-0.586090418983051
4	"WALKING"	"timeBodyAccJerkstdZ"	-0.7513913825
9	"WALKING"	"timeBodyAccJerkstdZ"	-0.409764526153846
10	"WALKING"	"timeBodyAccJerkstdZ"	-0.511662905849057
12	"WALKING"	"timeBodyAccJerkstdZ"	-0.512276838
13	"WALKING"	"timeBodyAccJerkstdZ"	-0.374633172105263
18	"WALKING"	"timeBodyAccJerkstdZ"	-0.633325860714286
20	"WALKING"	"timeBodyAccJerkstdZ"	-0.387664584313725
24	"WALKING"	"timeBodyAccJerkstdZ"	-0.491189466034483
1	"WALKING_UPSTAIRS"	"timeBodyAccJerkstdZ"	-0.706593530943396
3	"WALKING_UPSTAIRS"	"timeBodyAccJerkstdZ"	-0.708551711864407
5	"WALKING_UPSTAIRS"	"timeBodyAccJerkstdZ"	-0.63836903212766
6	"WALKING_UPSTAIRS"	"timeBodyAccJerkstdZ"	-0.560830688235294
7	"WALKING_UPSTAIRS"	"timeBodyAccJerkstdZ"	-0.60780843627451
8	"WALKING_UPSTAIRS"	"timeBodyAccJerkstdZ"	-0.447518179097561
11	"WALKING_UPSTAIRS"	"timeBodyAccJerkstdZ"	-0.785359167222222
14	"WALKING_UPSTAIRS"	"timeBodyAccJerkstdZ"	-0.327868814314815
15	"WALKING_UPSTAIRS"	"timeBodyAccJerkstdZ"	-0.748809454166667
16	"WALKING_UPSTAIRS"	"timeBodyAccJerkstdZ"	-0.593411129607843
17	"WALKING_UPSTAIRS"	"timeBodyAccJerkstdZ"	-0.657430836041667
19	"WALKING_UPSTAIRS"	"timeBodyAccJerkstdZ"	-0.4442822275
21	"WALKING_UPSTAIRS"	"timeBodyAccJerkstdZ"	-0.562052350212766
22	"WALKING_UPSTAIRS"	"timeBodyAccJerkstdZ"	-0.471703304761905
23	"WALKING_UPSTAIRS"	"timeBodyAccJerkstdZ"	-0.408094020392157
25	"WALKING_UPSTAIRS"	"timeBodyAccJerkstdZ"	-0.812458372307692
26	"WALKING_UPSTAIRS"	"timeBodyAccJerkstdZ"	-0.677995585454545
27	"WALKING_UPSTAIRS"	"timeBodyAccJerkstdZ"	-0.633722935098039
28	"WALKING_UPSTAIRS"	"timeBodyAccJerkstdZ"	-0.637488941176471
29	"WALKING_UPSTAIRS"	"timeBodyAccJerkstdZ"	-0.678763766530612
30	"WALKING_UPSTAIRS"	"timeBodyAccJerkstdZ"	-0.761942025384615
2	"WALKING_UPSTAIRS"	"timeBodyAccJerkstdZ"	-0.5737463525
4	"WALKING_UPSTAIRS"	"timeBodyAccJerkstdZ"	-0.726495311923077
9	"WALKING_UPSTAIRS"	"timeBodyAccJerkstdZ"	-0.647296002040816
10	"WALKING_UPSTAIRS"	"timeBodyAccJerkstdZ"	-0.607520480212766
12	"WALKING_UPSTAIRS"	"timeBodyAccJerkstdZ"	-0.719336352692308
13	"WALKING_UPSTAIRS"	"timeBodyAccJerkstdZ"	-0.660921263636364
18	"WALKING_UPSTAIRS"	"timeBodyAccJerkstdZ"	-0.760829911206897
20	"WALKING_UPSTAIRS"	"timeBodyAccJerkstdZ"	-0.513641207058824
24	"WALKING_UPSTAIRS"	"timeBodyAccJerkstdZ"	-0.523807264237288
1	"WALKING_DOWNSTAIRS"	"timeBodyAccJerkstdZ"	-0.345735032326531
3	"WALKING_DOWNSTAIRS"	"timeBodyAccJerkstdZ"	-0.571735243061224
5	"WALKING_DOWNSTAIRS"	"timeBodyAccJerkstdZ"	-0.52265163787234
6	"WALKING_DOWNSTAIRS"	"timeBodyAccJerkstdZ"	-0.336817322270833
7	"WALKING_DOWNSTAIRS"	"timeBodyAccJerkstdZ"	-0.347107758021277
8	"WALKING_DOWNSTAIRS"	"timeBodyAccJerkstdZ"	-0.0135136269
11	"WALKING_DOWNSTAIRS"	"timeBodyAccJerkstdZ"	-0.579710482173913
14	"WALKING_DOWNSTAIRS"	"timeBodyAccJerkstdZ"	-0.133634060621778
15	"WALKING_DOWNSTAIRS"	"timeBodyAccJerkstdZ"	-0.404005582309524
16	"WALKING_DOWNSTAIRS"	"timeBodyAccJerkstdZ"	-0.303381582831915
17	"WALKING_DOWNSTAIRS"	"timeBodyAccJerkstdZ"	-0.536331570652174
19	"WALKING_DOWNSTAIRS"	"timeBodyAccJerkstdZ"	-0.0200111148717949
21	"WALKING_DOWNSTAIRS"	"timeBodyAccJerkstdZ"	-0.246061882112444
22	"WALKING_DOWNSTAIRS"	"timeBodyAccJerkstdZ"	-0.477806646111111
23	"WALKING_DOWNSTAIRS"	"timeBodyAccJerkstdZ"	0.0310157077775926
25	"WALKING_DOWNSTAIRS"	"timeBodyAccJerkstdZ"	-0.711494695517241
26	"WALKING_DOWNSTAIRS"	"timeBodyAccJerkstdZ"	-0.3793359516
27	"WALKING_DOWNSTAIRS"	"timeBodyAccJerkstdZ"	-0.409310918409091
28	"WALKING_DOWNSTAIRS"	"timeBodyAccJerkstdZ"	-0.427053261304348
29	"WALKING_DOWNSTAIRS"	"timeBodyAccJerkstdZ"	-0.478764185
30	"WALKING_DOWNSTAIRS"	"timeBodyAccJerkstdZ"	-0.467070153387097
2	"WALKING_DOWNSTAIRS"	"timeBodyAccJerkstdZ"	-0.340122023191489
4	"WALKING_DOWNSTAIRS"	"timeBodyAccJerkstdZ"	-0.626646986888889
9	"WALKING_DOWNSTAIRS"	"timeBodyAccJerkstdZ"	-0.359513362761905
10	"WALKING_DOWNSTAIRS"	"timeBodyAccJerkstdZ"	-0.318188417289474
12	"WALKING_DOWNSTAIRS"	"timeBodyAccJerkstdZ"	-0.498655793478261
13	"WALKING_DOWNSTAIRS"	"timeBodyAccJerkstdZ"	-0.31704660987234
18	"WALKING_DOWNSTAIRS"	"timeBodyAccJerkstdZ"	-0.651246664909091
20	"WALKING_DOWNSTAIRS"	"timeBodyAccJerkstdZ"	-0.381503405466667
24	"WALKING_DOWNSTAIRS"	"timeBodyAccJerkstdZ"	-0.290239376563636
1	"SITTING"	"timeBodyAccJerkstdZ"	-0.987910804468085
3	"SITTING"	"timeBodyAccJerkstdZ"	-0.974661565961538
5	"SITTING"	"timeBodyAccJerkstdZ"	-0.973436529545455
6	"SITTING"	"timeBodyAccJerkstdZ"	-0.958572952545455
7	"SITTING"	"timeBodyAccJerkstdZ"	-0.972256472708333
8	"SITTING"	"timeBodyAccJerkstdZ"	-0.985285807173913
11	"SITTING"	"timeBodyAccJerkstdZ"	-0.983441609622641
14	"SITTING"	"timeBodyAccJerkstdZ"	-0.976133383518519
15	"SITTING"	"timeBodyAccJerkstdZ"	-0.987011024745763
16	"SITTING"	"timeBodyAccJerkstdZ"	-0.983487212898551
17	"SITTING"	"timeBodyAccJerkstdZ"	-0.990529261875
19	"SITTING"	"timeBodyAccJerkstdZ"	-0.986704740273973
21	"SITTING"	"timeBodyAccJerkstdZ"	-0.985823622941176
22	"SITTING"	"timeBodyAccJerkstdZ"	-0.978928356290323
23	"SITTING"	"timeBodyAccJerkstdZ"	-0.975978995
25	"SITTING"	"timeBodyAccJerkstdZ"	-0.988433153384615
26	"SITTING"	"timeBodyAccJerkstdZ"	-0.99000871051282
27	"SITTING"	"timeBodyAccJerkstdZ"	-0.988904001571429
28	"SITTING"	"timeBodyAccJerkstdZ"	-0.976327426666667
29	"SITTING"	"timeBodyAccJerkstdZ"	-0.990168733
30	"SITTING"	"timeBodyAccJerkstdZ"	-0.988164381290323
2	"SITTING"	"timeBodyAccJerkstdZ"	-0.98751821173913
4	"SITTING"	"timeBodyAccJerkstdZ"	-0.9790387658
9	"SITTING"	"timeBodyAccJerkstdZ"	-0.9618894376
10	"SITTING"	"timeBodyAccJerkstdZ"	-0.988255803703704
12	"SITTING"	"timeBodyAccJerkstdZ"	-0.97911346627451
13	"SITTING"	"timeBodyAccJerkstdZ"	-0.987612090204082
18	"SITTING"	"timeBodyAccJerkstdZ"	-0.990153121754386
20	"SITTING"	"timeBodyAccJerkstdZ"	-0.976522488787879
24	"SITTING"	"timeBodyAccJerkstdZ"	-0.984662946764706
1	"STANDING"	"timeBodyAccJerkstdZ"	-0.992251177358491
3	"STANDING"	"timeBodyAccJerkstdZ"	-0.973059634918033
5	"STANDING"	"timeBodyAccJerkstdZ"	-0.963832118928571
6	"STANDING"	"timeBodyAccJerkstdZ"	-0.967547241754386
7	"STANDING"	"timeBodyAccJerkstdZ"	-0.972060053207547
8	"STANDING"	"timeBodyAccJerkstdZ"	-0.982610899259259
11	"STANDING"	"timeBodyAccJerkstdZ"	-0.990132989574468
14	"STANDING"	"timeBodyAccJerkstdZ"	-0.970766734
15	"STANDING"	"timeBodyAccJerkstdZ"	-0.985301940754717
16	"STANDING"	"timeBodyAccJerkstdZ"	-0.988073825641026
17	"STANDING"	"timeBodyAccJerkstdZ"	-0.991217027307692
19	"STANDING"	"timeBodyAccJerkstdZ"	-0.986142491917808
21	"STANDING"	"timeBodyAccJerkstdZ"	-0.977915677191011
22	"STANDING"	"timeBodyAccJerkstdZ"	-0.981478064920635
23	"STANDING"	"timeBodyAccJerkstdZ"	-0.973595215441176
25	"STANDING"	"timeBodyAccJerkstdZ"	-0.987062685135135
26	"STANDING"	"timeBodyAccJerkstdZ"	-0.986693448648649
27	"STANDING"	"timeBodyAccJerkstdZ"	-0.987354788
28	"STANDING"	"timeBodyAccJerkstdZ"	-0.969765362025316
29	"STANDING"	"timeBodyAccJerkstdZ"	-0.990593859692308
30	"STANDING"	"timeBodyAccJerkstdZ"	-0.968897316101695
2	"STANDING"	"timeBodyAccJerkstdZ"	-0.982841446481481
4	"STANDING"	"timeBodyAccJerkstdZ"	-0.973054201071428
9	"STANDING"	"timeBodyAccJerkstdZ"	-0.970584264666667
10	"STANDING"	"timeBodyAccJerkstdZ"	-0.9764306
12	"STANDING"	"timeBodyAccJerkstdZ"	-0.975556976885246
13	"STANDING"	"timeBodyAccJerkstdZ"	-0.986926242631579
18	"STANDING"	"timeBodyAccJerkstdZ"	-0.988455249452055
20	"STANDING"	"timeBodyAccJerkstdZ"	-0.958936310958904
24	"STANDING"	"timeBodyAccJerkstdZ"	-0.977716354927536
1	"LAYING"	"timeBodyAccJerkstdZ"	-0.9548551108
3	"LAYING"	"timeBodyAccJerkstdZ"	-0.982093162903226
5	"LAYING"	"timeBodyAccJerkstdZ"	-0.985419368461538
6	"LAYING"	"timeBodyAccJerkstdZ"	-0.959646055263158
7	"LAYING"	"timeBodyAccJerkstdZ"	-0.972983064230769
8	"LAYING"	"timeBodyAccJerkstdZ"	-0.96608757462963
11	"LAYING"	"timeBodyAccJerkstdZ"	-0.982111784210526
14	"LAYING"	"timeBodyAccJerkstdZ"	-0.972431855490196
15	"LAYING"	"timeBodyAccJerkstdZ"	-0.978402956527778
16	"LAYING"	"timeBodyAccJerkstdZ"	-0.987644127
17	"LAYING"	"timeBodyAccJerkstdZ"	-0.98281300056338
19	"LAYING"	"timeBodyAccJerkstdZ"	-0.988260181084337
21	"LAYING"	"timeBodyAccJerkstdZ"	-0.983977644222222
22	"LAYING"	"timeBodyAccJerkstdZ"	-0.974527011944444
23	"LAYING"	"timeBodyAccJerkstdZ"	-0.984663476666667
25	"LAYING"	"timeBodyAccJerkstdZ"	-0.96783552630137
26	"LAYING"	"timeBodyAccJerkstdZ"	-0.989064628947368
27	"LAYING"	"timeBodyAccJerkstdZ"	-0.989685146621622
